target_id	length	eff_length	est_counts	tpm
Aazo_5350-NC_014250	39	1	0	0
Aazo_5352-NC_014250	42	1.00007	0	0
Aazo_5355-NC_014250	229	179	0	0
Aazo_5356-NC_014250	939	889	0	0
pPARG1_p1-NC_014123	375	325	0	0
pPARG1_p2-NC_014123	57	7	0	0
pPARG1_p3-NC_014123	165	115	0	0
pPARG1_p4-NC_014123	174	124	0	0
pPARG1_p5-NC_014123	194	144	0	0
pPARG1_p6-NC_014123	108	58	0	0
pPARG1_p7-NC_014123	104	54	0	0
gi167006426-NC_010314	154	104	0	0
gi167006429-NC_010316	170	120	0	0
gi167006431-NC_010317	116	66	0	0
gi167006433-NC_010318	160	110	0	0
gi167006435-NC_010319	286	236	0	0
gi216906056-NC_011646	882	832	0	0
gi216906057-NC_011646	270	220	0	0
gi216906058-NC_011646	119	69	0	0
gi216906059-NC_011646	366	316	0	0
gi216906060-NC_011646	175	125	0	0
gi216906061-NC_011646	149	99	0	0
gi216906062-NC_011646	737	687	0	0
gi216906063-NC_011646	136	86	0	0
gi216906064-NC_011646	555	505	0	0
gi216906065-NC_011646	616	566	0	0
gi216906066-NC_011646	115	65	0	0
gi216906067-NC_011646	208	158	0	0
gi216906068-NC_011646	662	612	0	0
gi216906069-NC_011646	363	313	0	0
gi216906070-NC_011646	169	119	0	0
gi216906071-NC_011646	120	70	0	0
gi216906072-NC_011646	402	352	0	0
gi216906073-NC_011646	193	143	0	0
gi216906074-NC_011646	1194	1144	0	0
gi216906075-NC_011646	258	208	0	0
gi216906076-NC_011646	134	84	0	0
gi216906077-NC_011646	542	492	0	0
gi216906078-NC_011646	228	178	0	0
gi216906079-NC_011646	233	183	0	0
gi216906080-NC_011646	117	67	0	0
gi216906081-NC_011646	480	430	0	0
gi216906082-NC_011646	193	143	0	0
gi216906083-NC_011646	147	97	0	0
gi216906084-NC_011646	502	452	0	0
gi216906085-NC_011646	507	457	0	0
gi216906086-NC_011646	120	70	0	0
gi19431082-NC_001499	163	113	0	0
gi19431083-NC_001499	51	1.52009	0	0
gi9626954-NC_001499	981	931	0	0
GCWU000182_00006-NZ_ACIN02000001	43	1.0002	0	0
GCWU000182_00007-NZ_ACIN02000001	79	29	0	0
GCWU000182_00008-NZ_ACIN02000001	228	178	0	0
GCWU000182_00009-NZ_ACIN02000002	364	314	0	0
GCWU000182_00010-NZ_ACIN02000002	442	392	0	0
GCWU000182_00011-NZ_ACIN02000002	721	671	0	0
GCWU000182_00012-NZ_ACIN02000002	301	251	0	0
GCWU000182_00013-NZ_ACIN02000002	227	177	0	0
GCWU000182_00020-NZ_ACIN02000002	292	242	0	0
GCWU000182_00021-NZ_ACIN02000002	448	398	0	0
GCWU000182_00022-NZ_ACIN02000002	1110	1060	0	0
GCWU000182_00023-NZ_ACIN02000002	557	507	0	0
GCWU000182_00024-NZ_ACIN02000002	145	95	0	0
GCWU000182_00025-NZ_ACIN02000002	233	183	0	0
GCWU000182_00026-NZ_ACIN02000002	429	379	0	0
GCWU000182_00027-NZ_ACIN02000002	349	299	0	0
GCWU000182_00028-NZ_ACIN02000002	80	30	0	0
GCWU000182_00029-NZ_ACIN02000002	380	330	0	0
GCWU000182_00030-NZ_ACIN02000002	111	61	0	0
GCWU000182_00031-NZ_ACIN02000002	107	57	0	0
GCWU000182_00032-NZ_ACIN02000002	189	139	0	0
GCWU000182_00033-NZ_ACIN02000002	297	247	0	0
GCWU000182_00034-NZ_ACIN02000002	421	371	0	0
GCWU000182_00035-NZ_ACIN02000002	52	2.1294	0	0
GCWU000182_00036-NZ_ACIN02000002	566	516	0	0
GCWU000182_00037-NZ_ACIN02000002	352	302	0	0
GCWU000182_00038-NZ_ACIN02000002	404	354	0	0
GCWU000182_00039-NZ_ACIN02000002	147	97	0	0
GCWU000182_00040-NZ_ACIN02000002	209	159	0	0
GCWU000182_00041-NZ_ACIN02000002	577	527	0	0
GCWU000182_00042-NZ_ACIN02000002	256	206	0	0
GCWU000182_00043-NZ_ACIN02000002	401	351	0	0
GCWU000182_00044-NZ_ACIN02000002	746	696	0	0
GCWU000182_00045-NZ_ACIN02000002	170	120	0	0
GCWU000182_00046-NZ_ACIN02000002	181	131	0	0
GCWU000182_00047-NZ_ACIN02000002	1685	1635	0	0
GCWU000182_00048-NZ_ACIN02000002	365	315	0	0
GCWU000182_00049-NZ_ACIN02000002	369	319	0	0
GCWU000182_00050-NZ_ACIN02000002	200	150	0	0
GCWU000182_00051-NZ_ACIN02000002	518	468	0	0
GCWU000182_00052-NZ_ACIN02000002	250	200	0	0
GCWU000182_00053-NZ_ACIN02000002	873	823	0	0
GCWU000182_00054-NZ_ACIN02000002	264	214	0	0
GCWU000182_00055-NZ_ACIN02000002	72	22	0	0
GCWU000182_00056-NZ_ACIN02000002	64	14	0	0
GCWU000182_00057-NZ_ACIN02000002	203	153	0	0
GCWU000182_00058-NZ_ACIN02000002	206	156	0	0
GCWU000182_00059-NZ_ACIN02000002	287	237	0	0
GCWU000182_00060-NZ_ACIN02000002	247	197	0	0
GCWU000182_00061-NZ_ACIN02000002	136	86	0	0
GCWU000182_00062-NZ_ACIN02000002	314	264	0	0
GCWU000182_00063-NZ_ACIN02000002	297	247	0	0
GCWU000182_00064-NZ_ACIN02000002	455	405	0	0
GCWU000182_00065-NZ_ACIN02000002	244	194	0	0
GCWU000182_00066-NZ_ACIN02000002	380	330	0	0
GCWU000182_00067-NZ_ACIN02000002	466	416	0	0
GCWU000182_00068-NZ_ACIN02000002	416	366	0	0
GCWU000182_00069-NZ_ACIN02000002	387	337	0	0
GCWU000182_00070-NZ_ACIN02000002	196	146	0	0
GCWU000182_00071-NZ_ACIN02000002	604	554	0	0
GCWU000182_00072-NZ_ACIN02000002	236	186	0	0
GCWU000182_00073-NZ_ACIN02000002	342	292	0	0
GCWU000182_00074-NZ_ACIN02000002	587	537	0	0
GCWU000182_00075-NZ_ACIN02000002	317	267	0	0
GCWU000182_00076-NZ_ACIN02000002	376	326	0	0
GCWU000182_00077-NZ_ACIN02000002	397	347	0	0
GCWU000182_00078-NZ_ACIN02000002	1073	1023	0	0
GCWU000182_00079-NZ_ACIN02000002	95	45	0	0
GCWU000182_00080-NZ_ACIN02000002	230	180	0	0
GCWU000182_00081-NZ_ACIN02000002	343	293	0	0
GCWU000182_00082-NZ_ACIN02000002	252	202	0	0
GCWU000182_00083-NZ_ACIN02000002	830	780	0	0
GCWU000182_00084-NZ_ACIN02000002	180	130	0	0
GCWU000182_00085-NZ_ACIN02000002	144	94	0	0
GCWU000182_00086-NZ_ACIN02000002	308	258	0	0
GCWU000182_00087-NZ_ACIN02000002	531	481	0	0
GCWU000182_00088-NZ_ACIN02000002	337	287	0	0
GCWU000182_00089-NZ_ACIN02000002	167	117	0	0
GCWU000182_00090-NZ_ACIN02000002	249	199	0	0
GCWU000182_00091-NZ_ACIN02000002	184	134	0	0
GCWU000182_00092-NZ_ACIN02000002	213	163	0	0
GCWU000182_00093-NZ_ACIN02000002	192	142	0	0
GCWU000182_00094-NZ_ACIN02000002	240	190	0	0
GCWU000182_00095-NZ_ACIN02000002	354	304	0	0
GCWU000182_00096-NZ_ACIN02000002	289	239	0	0
GCWU000182_00097-NZ_ACIN02000002	169	119	0	0
GCWU000182_00098-NZ_ACIN02000002	945	895	0	0
GCWU000182_00099-NZ_ACIN02000002	224	174	0	0
GCWU000182_00100-NZ_ACIN02000002	262	212	0	0
GCWU000182_00101-NZ_ACIN02000002	88	38	0	0
GCWU000182_00102-NZ_ACIN02000002	386	336	0	0
GCWU000182_00103-NZ_ACIN02000002	132	82	0	0
GCWU000182_00104-NZ_ACIN02000002	329	279	0	0
GCWU000182_00105-NZ_ACIN02000002	156	106	0	0
GCWU000182_00106-NZ_ACIN02000002	470	420	0	0
GCWU000182_00107-NZ_ACIN02000002	231	181	0	0
GCWU000182_00108-NZ_ACIN02000002	183	133	0	0
GCWU000182_00109-NZ_ACIN02000002	262	212	0	0
GCWU000182_00110-NZ_ACIN02000002	426	376	0	0
GCWU000182_00111-NZ_ACIN02000002	371	321	0	0
GCWU000182_00112-NZ_ACIN02000002	178	128	0	0
GCWU000182_00113-NZ_ACIN02000002	326	276	0	0
GCWU000182_00115-NZ_ACIN02000002	155	105	0	0
GCWU000182_00116-NZ_ACIN02000002	360	310	0	0
GCWU000182_00117-NZ_ACIN02000002	85	35	0	0
GCWU000182_00118-NZ_ACIN02000002	100	50	0	0
GCWU000182_00119-NZ_ACIN02000002	984	934	0	0
GCWU000182_00120-NZ_ACIN02000002	128	78	0	0
GCWU000182_00121-NZ_ACIN02000002	327	277	0	0
GCWU000182_00122-NZ_ACIN02000002	309	259	0	0
GCWU000182_00123-NZ_ACIN02000002	299	249	0	0
GCWU000182_00124-NZ_ACIN02000002	681	631	0	0
GCWU000182_00125-NZ_ACIN02000002	515	465	0	0
GCWU000182_00126-NZ_ACIN02000002	184	134	0	0
GCWU000182_00127-NZ_ACIN02000002	247	197	0	0
GCWU000182_00128-NZ_ACIN02000002	425	375	0	0
GCWU000182_00129-NZ_ACIN02000002	353	303	0	0
GCWU000182_00130-NZ_ACIN02000002	397	347	0	0
GCWU000182_00131-NZ_ACIN02000002	80	30	0	0
GCWU000182_00132-NZ_ACIN02000002	339	289	0	0
GCWU000182_00133-NZ_ACIN02000002	168	118	0	0
GCWU000182_00134-NZ_ACIN02000002	378	328	0	0
GCWU000182_00135-NZ_ACIN02000002	419	369	0	0
GCWU000182_00136-NZ_ACIN02000002	536	486	0	0
GCWU000182_00137-NZ_ACIN02000002	209	159	0	0
GCWU000182_00138-NZ_ACIN02000002	412	362	0	0
GCWU000182_00139-NZ_ACIN02000002	515	465	0	0
GCWU000182_00140-NZ_ACIN02000002	452	402	0	0
GCWU000182_00141-NZ_ACIN02000002	478	428	0	0
GCWU000182_00142-NZ_ACIN02000002	1073	1023	0	0
GCWU000182_00143-NZ_ACIN02000002	204	154	0	0
GCWU000182_00144-NZ_ACIN02000002	406	356	0	0
GCWU000182_00145-NZ_ACIN02000002	59	9	0	0
GCWU000182_00146-NZ_ACIN02000003	64	14	0	0
GCWU000182_00147-NZ_ACIN02000003	172	122	0	0
GCWU000182_00148-NZ_ACIN02000003	164	114	0	0
GCWU000182_00149-NZ_ACIN02000003	961	911	0	0
GCWU000182_00150-NZ_ACIN02000003	195	145	0	0
GCWU000182_00151-NZ_ACIN02000003	786	736	0	0
GCWU000182_00152-NZ_ACIN02000003	285	235	0	0
GCWU000182_00153-NZ_ACIN02000003	99	49	0	0
GCWU000182_00154-NZ_ACIN02000003	454	404	0	0
GCWU000182_00155-NZ_ACIN02000003	277	227	0	0
GCWU000182_00156-NZ_ACIN02000003	468	418	0	0
GCWU000182_00157-NZ_ACIN02000003	157	107	0	0
GCWU000182_00158-NZ_ACIN02000003	242	192	0	0
GCWU000182_00159-NZ_ACIN02000003	198	148	0	0
GCWU000182_00160-NZ_ACIN02000003	264	214	0	0
GCWU000182_00161-NZ_ACIN02000003	263	213	0	0
GCWU000182_00162-NZ_ACIN02000003	265	215	0	0
GCWU000182_00163-NZ_ACIN02000003	268	218	0	0
GCWU000182_00164-NZ_ACIN02000003	266	216	0	0
GCWU000182_00165-NZ_ACIN02000003	353	303	0	0
GCWU000182_00166-NZ_ACIN02000003	181	131	0	0
GCWU000182_00167-NZ_ACIN02000003	60	10	0	0
GCWU000182_00168-NZ_ACIN02000003	379	329	0	0
GCWU000182_00169-NZ_ACIN02000003	224	174	0	0
GCWU000182_00170-NZ_ACIN02000003	552	502	0	0
GCWU000182_00171-NZ_ACIN02000003	489	439	0	0
GCWU000182_00172-NZ_ACIN02000003	301	251	0	0
GCWU000182_00173-NZ_ACIN02000003	694	644	0	0
GCWU000182_00174-NZ_ACIN02000003	312	262	0	0
GCWU000182_00175-NZ_ACIN02000003	355	305	0	0
GCWU000182_00176-NZ_ACIN02000003	211	161	0	0
GCWU000182_00177-NZ_ACIN02000003	221	171	0	0
GCWU000182_00178-NZ_ACIN02000003	405	355	0	0
GCWU000182_00179-NZ_ACIN02000003	342	292	0	0
GCWU000182_00180-NZ_ACIN02000003	263	213	0	0
GCWU000182_00181-NZ_ACIN02000003	216	166	0	0
GCWU000182_00182-NZ_ACIN02000003	445	395	0	0
GCWU000182_00183-NZ_ACIN02000003	210	160	0	0
GCWU000182_00184-NZ_ACIN02000003	340	290	0	0
GCWU000182_00185-NZ_ACIN02000003	915	865	0	0
GCWU000182_00186-NZ_ACIN02000003	724	674	0	0
GCWU000182_00187-NZ_ACIN02000003	385	335	0	0
GCWU000182_00188-NZ_ACIN02000003	438	388	0	0
GCWU000182_00189-NZ_ACIN02000003	208	158	0	0
GCWU000182_00190-NZ_ACIN02000003	280	230	0	0
GCWU000182_00191-NZ_ACIN02000003	302	252	0	0
GCWU000182_00192-NZ_ACIN02000003	329	279	0	0
GCWU000182_00193-NZ_ACIN02000003	286	236	0	0
GCWU000182_00194-NZ_ACIN02000003	448	398	0	0
GCWU000182_00195-NZ_ACIN02000003	298	248	0	0
GCWU000182_00196-NZ_ACIN02000003	281	231	0	0
GCWU000182_00197-NZ_ACIN02000003	315	265	0	0
GCWU000182_00198-NZ_ACIN02000003	499	449	0	0
GCWU000182_00199-NZ_ACIN02000003	559	509	0	0
GCWU000182_00200-NZ_ACIN02000003	888	838	0	0
GCWU000182_00201-NZ_ACIN02000003	476	426	0	0
GCWU000182_00202-NZ_ACIN02000003	489	439	0	0
GCWU000182_00203-NZ_ACIN02000003	305	255	0	0
GCWU000182_00204-NZ_ACIN02000003	124	74	0	0
GCWU000182_00205-NZ_ACIN02000003	106	56	0	0
GCWU000182_00206-NZ_ACIN02000003	226	176	0	0
GCWU000182_00207-NZ_ACIN02000003	302	252	0	0
GCWU000182_00208-NZ_ACIN02000003	275	225	0	0
GCWU000182_00209-NZ_ACIN02000003	658	608	0	0
GCWU000182_00210-NZ_ACIN02000003	555	505	0	0
GCWU000182_00211-NZ_ACIN02000003	310	260	0	0
GCWU000182_00212-NZ_ACIN02000003	258	208	0	0
GCWU000182_00213-NZ_ACIN02000003	311	261	0	0
GCWU000182_00214-NZ_ACIN02000003	599	549	0	0
GCWU000182_00215-NZ_ACIN02000003	310	260	0	0
GCWU000182_00216-NZ_ACIN02000003	308	258	0	0
GCWU000182_00217-NZ_ACIN02000003	454	404	0	0
GCWU000182_00218-NZ_ACIN02000003	1031	981	0	0
GCWU000182_00219-NZ_ACIN02000003	619	569	0	0
GCWU000182_00220-NZ_ACIN02000003	535	485	0	0
GCWU000182_00221-NZ_ACIN02000003	156	106	0	0
GCWU000182_00222-NZ_ACIN02000003	311	261	0	0
GCWU000182_00223-NZ_ACIN02000003	246	196	0	0
GCWU000182_00224-NZ_ACIN02000003	222	172	0	0
GCWU000182_00225-NZ_ACIN02000003	169	119	0	0
GCWU000182_00226-NZ_ACIN02000003	272	222	0	0
GCWU000182_00227-NZ_ACIN02000003	437	387	0	0
GCWU000182_00228-NZ_ACIN02000003	194	144	0	0
GCWU000182_00229-NZ_ACIN02000003	123	73	0	0
GCWU000182_00230-NZ_ACIN02000003	187	137	0	0
GCWU000182_00231-NZ_ACIN02000003	221	171	0	0
GCWU000182_00232-NZ_ACIN02000003	1054	1004	0	0
GCWU000182_00233-NZ_ACIN02000003	562	512	0	0
GCWU000182_00234-NZ_ACIN02000003	917	867	0	0
GCWU000182_00235-NZ_ACIN02000003	349	299	0	0
GCWU000182_00236-NZ_ACIN02000003	117	67	0	0
GCWU000182_00237-NZ_ACIN02000003	204	154	0	0
GCWU000182_00238-NZ_ACIN02000003	118	68	0	0
GCWU000182_00239-NZ_ACIN02000003	194	144	0	0
GCWU000182_00240-NZ_ACIN02000003	210	160	0	0
GCWU000182_00241-NZ_ACIN02000003	108	58	0	0
GCWU000182_00242-NZ_ACIN02000003	428	378	0	0
GCWU000182_00243-NZ_ACIN02000003	96	46	0	0
GCWU000182_00244-NZ_ACIN02000003	109	59	0	0
GCWU000182_00245-NZ_ACIN02000003	102	52	0	0
GCWU000182_00246-NZ_ACIN02000003	399	349	0	0
GCWU000182_00247-NZ_ACIN02000003	44	1.00055	0	0
GCWU000182_00248-NZ_ACIN02000003	314	264	0	0
GCWU000182_00249-NZ_ACIN02000003	230	180	0	0
GCWU000182_00250-NZ_ACIN02000003	470	420	0	0
GCWU000182_00251-NZ_ACIN02000003	369	319	0	0
GCWU000182_00252-NZ_ACIN02000003	122	72	0	0
GCWU000182_00253-NZ_ACIN02000003	242	192	0	0
GCWU000182_00254-NZ_ACIN02000003	478	428	0	0
GCWU000182_00255-NZ_ACIN02000003	194	144	0	0
GCWU000182_00256-NZ_ACIN02000003	262	212	0	0
GCWU000182_00257-NZ_ACIN02000003	281	231	0	0
GCWU000182_00258-NZ_ACIN02000003	78	28	0	0
GCWU000182_00259-NZ_ACIN02000003	396	346	0	0
GCWU000182_00260-NZ_ACIN02000003	221	171	0	0
GCWU000182_00261-NZ_ACIN02000003	235	185	0	0
GCWU000182_00262-NZ_ACIN02000003	237	187	0	0
GCWU000182_00263-NZ_ACIN02000003	139	89	0	0
GCWU000182_00264-NZ_ACIN02000003	159	109	0	0
GCWU000182_00265-NZ_ACIN02000003	150	100	0	0
GCWU000182_00266-NZ_ACIN02000003	354	304	0	0
GCWU000182_00267-NZ_ACIN02000003	519	469	0	0
GCWU000182_00268-NZ_ACIN02000003	386	336	0	0
GCWU000182_00269-NZ_ACIN02000003	260	210	0	0
GCWU000182_00270-NZ_ACIN02000003	48	1.02996	0	0
GCWU000182_00271-NZ_ACIN02000003	1463	1413	0	0
GCWU000182_00272-NZ_ACIN02000003	358	308	0	0
GCWU000182_00273-NZ_ACIN02000003	432	382	0	0
GCWU000182_00274-NZ_ACIN02000003	388	338	0	0
GCWU000182_00275-NZ_ACIN02000003	276	226	0	0
GCWU000182_00276-NZ_ACIN02000003	243	193	0	0
GCWU000182_00277-NZ_ACIN02000003	184	134	0	0
GCWU000182_00278-NZ_ACIN02000003	234	184	0	0
GCWU000182_00279-NZ_ACIN02000003	271	221	0	0
GCWU000182_00280-NZ_ACIN02000003	301	251	0	0
GCWU000182_00281-NZ_ACIN02000003	238	188	0	0
GCWU000182_00282-NZ_ACIN02000003	388	338	0	0
GCWU000182_00283-NZ_ACIN02000003	104	54	0	0
GCWU000182_00284-NZ_ACIN02000003	305	255	0	0
GCWU000182_00285-NZ_ACIN02000003	293	243	0	0
GCWU000182_00286-NZ_ACIN02000003	113	63	0	0
GCWU000182_00287-NZ_ACIN02000003	97	47	0	0
GCWU000182_00288-NZ_ACIN02000003	255	205	0	0
GCWU000182_00289-NZ_ACIN02000003	239	189	0	0
GCWU000182_00290-NZ_ACIN02000003	293	243	0	0
GCWU000182_00291-NZ_ACIN02000003	198	148	0	0
GCWU000182_00292-NZ_ACIN02000003	113	63	0	0
GCWU000182_00293-NZ_ACIN02000003	405	355	0	0
GCWU000182_00294-NZ_ACIN02000003	213	163	0	0
GCWU000182_00295-NZ_ACIN02000003	126	76	0	0
GCWU000182_00296-NZ_ACIN02000003	87	37	0	0
GCWU000182_00297-NZ_ACIN02000003	84	34	0	0
GCWU000182_00298-NZ_ACIN02000003	262	212	0	0
GCWU000182_00299-NZ_ACIN02000003	247	197	0	0
GCWU000182_00300-NZ_ACIN02000003	181	131	0	0
GCWU000182_00301-NZ_ACIN02000003	473	423	0	0
GCWU000182_00302-NZ_ACIN02000003	75	25	0	0
GCWU000182_00303-NZ_ACIN02000003	80	30	0	0
GCWU000182_00304-NZ_ACIN02000003	446	396	0	0
GCWU000182_00305-NZ_ACIN02000003	118	68	0	0
GCWU000182_00306-NZ_ACIN02000003	56	6	0	0
GCWU000182_00307-NZ_ACIN02000003	56	6	0	0
GCWU000182_00308-NZ_ACIN02000003	213	163	0	0
GCWU000182_00309-NZ_ACIN02000003	181	131	0	0
GCWU000182_00310-NZ_ACIN02000003	432	382	0	0
GCWU000182_00311-NZ_ACIN02000003	625	575	0	0
GCWU000182_00312-NZ_ACIN02000003	202	152	0	0
GCWU000182_00313-NZ_ACIN02000003	390	340	0	0
GCWU000182_00314-NZ_ACIN02000003	147	97	0	0
GCWU000182_00315-NZ_ACIN02000003	57	7	0	0
GCWU000182_00316-NZ_ACIN02000003	341	291	0	0
GCWU000182_00317-NZ_ACIN02000003	159	109	0	0
GCWU000182_00318-NZ_ACIN02000003	308	258	0	0
GCWU000182_00319-NZ_ACIN02000003	363	313	0	0
GCWU000182_00320-NZ_ACIN02000003	1090	1040	0	0
GCWU000182_00321-NZ_ACIN02000003	497	447	0	0
GCWU000182_00322-NZ_ACIN02000003	132	82	0	0
GCWU000182_00323-NZ_ACIN02000003	162	112	0	0
GCWU000182_00324-NZ_ACIN02000003	158	108	0	0
GCWU000182_00325-NZ_ACIN02000003	135	85	0	0
GCWU000182_00326-NZ_ACIN02000003	531	481	0	0
GCWU000182_00327-NZ_ACIN02000003	539	489	0	0
GCWU000182_00328-NZ_ACIN02000003	274	224	0	0
GCWU000182_00329-NZ_ACIN02000003	224	174	0	0
GCWU000182_00330-NZ_ACIN02000003	61	11	0	0
GCWU000182_00331-NZ_ACIN02000003	466	416	0	0
GCWU000182_00332-NZ_ACIN02000003	298	248	0	0
GCWU000182_00333-NZ_ACIN02000003	222	172	0	0
GCWU000182_00334-NZ_ACIN02000003	183	133	0	0
GCWU000182_00335-NZ_ACIN02000003	592	542	0	0
GCWU000182_00336-NZ_ACIN02000003	155	105	0	0
GCWU000182_00337-NZ_ACIN02000003	535	485	0	0
GCWU000182_00338-NZ_ACIN02000003	435	385	0	0
GCWU000182_00339-NZ_ACIN02000003	47	1.01108	0	0
GCWU000182_00340-NZ_ACIN02000003	48	1.02996	0	0
GCWU000182_00341-NZ_ACIN02000003	48	1.02996	0	0
GCWU000182_00342-NZ_ACIN02000004	47	1.01108	0	0
GCWU000182_00343-NZ_ACIN02000004	599	549	0	0
GCWU000182_00344-NZ_ACIN02000004	573	523	0	0
GCWU000182_00345-NZ_ACIN02000004	431	381	0	0
GCWU000182_00346-NZ_ACIN02000004	217	167	0	0
GCWU000182_00347-NZ_ACIN02000004	134	84	0	0
GCWU000182_00348-NZ_ACIN02000004	645	595	0	0
GCWU000182_00349-NZ_ACIN02000004	153	103	0	0
GCWU000182_00350-NZ_ACIN02000004	102	52	0	0
GCWU000182_00351-NZ_ACIN02000004	140	90	0	0
GCWU000182_00352-NZ_ACIN02000004	97	47	0	0
GCWU000182_00353-NZ_ACIN02000004	284	234	0	0
GCWU000182_00354-NZ_ACIN02000004	430	380	0	0
GCWU000182_00355-NZ_ACIN02000004	449	399	0	0
GCWU000182_00356-NZ_ACIN02000004	77	27	0	0
GCWU000182_00357-NZ_ACIN02000004	401	351	0	0
GCWU000182_00358-NZ_ACIN02000004	393	343	0	0
GCWU000182_00359-NZ_ACIN02000004	246	196	0	0
GCWU000182_00360-NZ_ACIN02000004	350	300	0	0
GCWU000182_00361-NZ_ACIN02000004	581	531	0	0
GCWU000182_00362-NZ_ACIN02000004	595	545	0	0
GCWU000182_00363-NZ_ACIN02000004	489	439	0	0
GCWU000182_00364-NZ_ACIN02000004	243	193	0	0
GCWU000182_00365-NZ_ACIN02000004	213	163	0	0
GCWU000182_00366-NZ_ACIN02000004	212	162	0	0
GCWU000182_00368-NZ_ACIN02000004	909	859	0	0
GCWU000182_00369-NZ_ACIN02000004	825	775	0	0
GCWU000182_00370-NZ_ACIN02000004	108	58	0	0
GCWU000182_00371-NZ_ACIN02000004	333	283	0	0
GCWU000182_00372-NZ_ACIN02000004	204	154	0	0
GCWU000182_00373-NZ_ACIN02000004	506	456	0	0
GCWU000182_00374-NZ_ACIN02000004	428	378	0	0
GCWU000182_00375-NZ_ACIN02000004	371	321	0	0
GCWU000182_00376-NZ_ACIN02000004	177	127	0	0
GCWU000182_00377-NZ_ACIN02000004	737	687	0	0
GCWU000182_00378-NZ_ACIN02000004	225	175	0	0
GCWU000182_00379-NZ_ACIN02000004	449	399	0	0
GCWU000182_00380-NZ_ACIN02000004	406	356	0	0
GCWU000182_00381-NZ_ACIN02000004	304	254	0	0
GCWU000182_00382-NZ_ACIN02000004	1186	1136	0	0
GCWU000182_00383-NZ_ACIN02000004	247	197	0	0
GCWU000182_00384-NZ_ACIN02000004	77	27	0	0
GCWU000182_00385-NZ_ACIN02000004	336	286	0	0
GCWU000182_00386-NZ_ACIN02000004	258	208	0	0
GCWU000182_00387-NZ_ACIN02000004	647	597	0	0
GCWU000182_00388-NZ_ACIN02000004	226	176	0	0
GCWU000182_00389-NZ_ACIN02000004	123	73	0	0
GCWU000182_00390-NZ_ACIN02000004	411	361	0	0
GCWU000182_00391-NZ_ACIN02000004	200	150	0	0
GCWU000182_00392-NZ_ACIN02000004	160	110	0	0
GCWU000182_00393-NZ_ACIN02000004	179	129	0	0
GCWU000182_00394-NZ_ACIN02000004	464	414	0	0
GCWU000182_00395-NZ_ACIN02000004	161	111	0	0
GCWU000182_00396-NZ_ACIN02000004	89	39	0	0
GCWU000182_00397-NZ_ACIN02000004	92	42	0	0
GCWU000182_00398-NZ_ACIN02000004	53	3.0139	0	0
GCWU000182_00399-NZ_ACIN02000004	380	330	0	0
GCWU000182_00400-NZ_ACIN02000004	507	457	0	0
GCWU000182_00401-NZ_ACIN02000004	727	677	0	0
GCWU000182_00402-NZ_ACIN02000004	1152	1102	0	0
GCWU000182_00403-NZ_ACIN02000005	1110	1060	0	0
GCWU000182_00404-NZ_ACIN02000005	158	108	0	0
GCWU000182_00405-NZ_ACIN02000005	268	218	0	0
GCWU000182_00406-NZ_ACIN02000005	136	86	0	0
GCWU000182_00407-NZ_ACIN02000005	600	550	0	0
GCWU000182_00408-NZ_ACIN02000005	79	29	0	0
GCWU000182_00409-NZ_ACIN02000005	122	72	0	0
GCWU000182_00410-NZ_ACIN02000005	373	323	0	0
GCWU000182_00411-NZ_ACIN02000005	371	321	0	0
GCWU000182_00412-NZ_ACIN02000005	280	230	0	0
GCWU000182_00413-NZ_ACIN02000005	418	368	0	0
GCWU000182_00414-NZ_ACIN02000005	1200	1150	0	0
GCWU000182_00415-NZ_ACIN02000005	425	375	0	0
GCWU000182_00416-NZ_ACIN02000005	292	242	0	0
GCWU000182_00417-NZ_ACIN02000005	451	401	0	0
GCWU000182_00418-NZ_ACIN02000005	1552	1502	0	0
GCWU000182_00419-NZ_ACIN02000005	73	23	0	0
GCWU000182_00420-NZ_ACIN02000005	322	272	0	0
GCWU000182_00421-NZ_ACIN02000005	243	193	0	0
GCWU000182_00422-NZ_ACIN02000005	606	556	0	0
GCWU000182_00423-NZ_ACIN02000005	504	454	0	0
GCWU000182_00424-NZ_ACIN02000005	442	392	0	0
GCWU000182_00425-NZ_ACIN02000005	279	229	0	0
GCWU000182_00426-NZ_ACIN02000005	176	126	0	0
GCWU000182_00427-NZ_ACIN02000005	219	169	0	0
GCWU000182_00428-NZ_ACIN02000005	275	225	0	0
GCWU000182_00429-NZ_ACIN02000005	428	378	0	0
GCWU000182_00430-NZ_ACIN02000005	237	187	0	0
GCWU000182_00431-NZ_ACIN02000005	801	751	0	0
GCWU000182_00432-NZ_ACIN02000005	832	782	0	0
GCWU000182_00433-NZ_ACIN02000005	280	230	0	0
GCWU000182_00434-NZ_ACIN02000005	41	1.00003	0	0
GCWU000182_00435-NZ_ACIN02000005	396	346	0	0
GCWU000182_00436-NZ_ACIN02000005	89	39	0	0
GCWU000182_00437-NZ_ACIN02000005	83	33	0	0
GCWU000182_00438-NZ_ACIN02000005	202	152	0	0
GCWU000182_00439-NZ_ACIN02000005	488	438	0	0
GCWU000182_00440-NZ_ACIN02000005	243	193	0	0
GCWU000182_00441-NZ_ACIN02000005	220	170	0	0
GCWU000182_00442-NZ_ACIN02000005	580	530	0	0
